id,name,types,primaryType,primaryTypeDisplayName,businessStatus,pureServiceAreaBusiness,formattedAddress,location,city
ChIJE8BjIgDFmUcR_OKzlSSWmbs,"{'text': 'Döner-Time', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"71332 Waiblingen, Germany","{'latitude': 48.8263075, 'longitude': 9.3004645}",Stuttgart
ChIJ-9ISOqrImUcRrYL1lnlLK-8,"{'text': 'Krokodil Bistro Dart & Musik Bar Waiblingen', 'languageCode': 'de'}","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 43, 71332 Waiblingen, Germany","{'latitude': 48.8289738, 'longitude': 9.307998699999999}",Stuttgart
ChIJQ8aLogrJmUcRhx78urYvVUs,"{'text': 'Grimms Burger Waiblingen', 'languageCode': 'de'}","['hamburger_restaurant', 'american_restaurant', 'food_delivery', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 50, 71332 Waiblingen, Germany","{'latitude': 48.828917, 'longitude': 9.306777}",Stuttgart
ChIJA0OL6bnPmUcRMqs18nC4jkU,"{'text': 'Subway', 'languageCode': 'de'}","['sandwich_shop', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",sandwich_shop,"{'text': 'Sandwich shop', 'languageCode': 'en'}",OPERATIONAL,,"Westtangente 7, 71332 Waiblingen, Germany","{'latitude': 48.830674699999996, 'longitude': 9.3018237}",Stuttgart
ChIJi95M1jHJmUcRu9PvvJxgwho,"{'text': 'Gyros Land Waiblingen', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mayenner Str. 45, 71332 Waiblingen, Germany","{'latitude': 48.82602000000001, 'longitude': 9.313186199999999}",Stuttgart
ChIJgz71YqnImUcRMKlU7TNrRmk,"{'text': 'Mauritius Restaurant Waiblingen', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Fronackerstraße 33 - 35, 71332 Waiblingen, Germany","{'latitude': 48.830193799999996, 'longitude': 9.3096901}",Stuttgart
ChIJUaNsqhjJmUcRgoWqAyiasto,"{'text': 'Wirtshaus am Alten Postplatz', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Alter Postpl. 4, 71332 Waiblingen, Germany","{'latitude': 48.830346999999996, 'longitude': 9.3144008}",Stuttgart
ChIJR2VFz0XJmUcRjR7ef78INuY,"{'text': 'Yukata- Restaurant Waiblingen', 'languageCode': 'vi'}","['sushi_restaurant', 'japanese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 19, 71332 Waiblingen, Germany","{'latitude': 48.8295664, 'longitude': 9.3113776}",Stuttgart
ChIJlxrP8LbJmUcRUgM6dYJgFzU,"{'text': '360 Three Sixty Gyros and More', 'languageCode': 'de'}","['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Küche schließt um 21:15, Fronackerstraße 20, 71332 Waiblingen, Germany","{'latitude': 48.8307116, 'longitude': 9.3116524}",Stuttgart
ChIJH_wHdBfJmUcRUuegAltSNrw,"{'text': 'BATS BURGER', 'languageCode': 'de'}","['hamburger_restaurant', 'american_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Untere Lindenstraße 1, 71332 Waiblingen, Germany","{'latitude': 48.8297885, 'longitude': 9.312051499999999}",Stuttgart
ChIJge_-6J_JmUcRTzCYc9XK8VQ,"{'text': 'Pizzeria & Trattoria La Vita', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Albert-Roller-Straße 7, 71332 Waiblingen, Germany","{'latitude': 48.8303295, 'longitude': 9.3132246}",Stuttgart
ChIJ49XeuVvHmUcRiwzodz_U6K8,"{'text': 'Big Baba’s Kebab Haus', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Mayenner Str. 47, 71332 Waiblingen, Germany","{'latitude': 48.825928399999995, 'longitude': 9.312983899999999}",Stuttgart
ChIJkWiBJzTJmUcRQEuqeCqoKx4,"{'text': 'Komari Restaurant', 'languageCode': 'de'}","['asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Albert-Roller-Straße 2, 71332 Waiblingen, Germany","{'latitude': 48.830444, 'longitude': 9.3134271}",Stuttgart
ChIJf0y1JUvJmUcRQO_JwQucrJs,"{'text': 'WYN • Kitchen • Bar', 'languageCode': 'de'}","['breakfast_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",breakfast_restaurant,"{'text': 'Breakfast restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kurze Str. 53, 71332 Waiblingen, Germany","{'latitude': 48.8310743, 'longitude': 9.3155544}",Stuttgart
ChIJicsWGUHJmUcRxPJ5I2Be-BY,"{'text': 'Antep Kebaphaus Waiblingen', 'languageCode': 'en'}","['meal_delivery', 'turkish_restaurant', 'food_delivery', 'vegetarian_restaurant', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Heinrich-Küderli-Straße 1, 71332 Waiblingen, Germany","{'latitude': 48.8293566, 'longitude': 9.3136675}",Stuttgart
ChIJ4cw1lajImUcRj9L6DwWDPes,"{'text': 'CBC Waiblingen', 'languageCode': 'de'}","['pizza_restaurant', 'hamburger_restaurant', 'american_restaurant', 'fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Alter Postpl. 4, 71332 Waiblingen, Germany","{'latitude': 48.8303236, 'longitude': 9.3144417}",Stuttgart
ChIJUStdEc_JmUcRU6-yKmVy05g,"{'text': 'VU Asia Wok', 'languageCode': 'de'}","['asian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Zwerchgasse 7, 71332 Waiblingen, Germany","{'latitude': 48.8319081, 'longitude': 9.315477}",Stuttgart
ChIJP8J0BanImUcRv__i9I8tTME,"{'text': 'BOULEVARD', 'languageCode': 'en'}","['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",bar,"{'text': 'Bar', 'languageCode': 'en'}",OPERATIONAL,,"Bahnhofstraße 14, 71332 Waiblingen, Germany","{'latitude': 48.829851999999995, 'longitude': 9.311869999999999}",Stuttgart
ChIJjQ8bHKnImUcRleCFrBzyrW4,"{'text': 'Pinar Kebap', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Untere Lindenstraße 4, 71332 Waiblingen, Germany","{'latitude': 48.830187099999996, 'longitude': 9.312331799999999}",Stuttgart
ChIJT__qgKjImUcR9c0QC0-OoK8,"{'text': 'City Pizza Service', 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Alte Rommelshauser Str. 1, 71332 Waiblingen, Germany","{'latitude': 48.829137499999995, 'longitude': 9.3152811}",Stuttgart
ChIJ2YccLTLJmUcRmKbXD7i89kM,"{'text': 'EAT HAPPY', 'languageCode': 'de'}","['sushi_restaurant', 'japanese_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Lange Str. 66-68, 71332 Waiblingen, Germany","{'latitude': 48.8306495, 'longitude': 9.314741}",Stuttgart
ChIJaR-EQP7ZmUcRMkvc83Fy_Q0,"{'text': 'Gaststätte Rössle', 'languageCode': 'pl'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ditzinger Str. 4-1, 71254 Ditzingen, Germany","{'latitude': 48.8369971, 'longitude': 9.0390923}",Stuttgart
ChIJM6koO8vZmUcRj3XwEq8tsnE,"{'text': 'VIA VESUVIO', 'languageCode': 'it'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ditzinger Str. 13, 71254 Ditzingen, Germany","{'latitude': 48.837023699999996, 'longitude': 9.0403618}",Stuttgart
ChIJ__0eQ1fZmUcRFWq5Wv6XGP4,"{'text': 'Treffpunkt Hirschlanden', 'languageCode': 'de'}","['meal_delivery', 'food_delivery', 'cafe', 'meal_takeaway', 'event_venue', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_delivery,"{'text': 'Meal delivery', 'languageCode': 'en'}",OPERATIONAL,,"Max-Eyth-Straße 2, 71254 Ditzingen, Germany","{'latitude': 48.834331, 'longitude': 9.0442774}",Stuttgart
ChIJWw2HN3_ZmUcRTwOnP6ksCC0,"{'text': 'Mika‘s Imbiss', 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Max-Eyth-Straße, 71254 Ditzingen, Germany","{'latitude': 48.833515899999995, 'longitude': 9.0460876}",Stuttgart
ChIJXzC5ThzZmUcR9DVHSuxlwAk,"{'text': 'Dana`s kitchen&more', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Au 1, 71254 Ditzingen, Germany","{'latitude': 48.834075999999996, 'longitude': 9.0651875}",Stuttgart
ChIJ-a50UtDZmUcRK64j1uQxI64,"{'text': 'Glemsbächle', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"u. Glemstalstraße 53, 71254 Ditzingen, Germany","{'latitude': 48.8376769, 'longitude': 9.0594704}",Stuttgart
ChIJ0_DCCGXZmUcR9u-Q60Z0_NE,"{'text': 'Glemstal Taverna Janni & Güllo', 'languageCode': 'en'}","['greek_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Dontental 3, 71254 Ditzingen, Germany","{'latitude': 48.8372024, 'longitude': 9.0586159}",Stuttgart
ChIJYe1Umr_ZmUcRlP23EGS3OrY,"{'text': 'Glemsbachle', 'languageCode': 'en'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"u. Glemstalstraße 56, 71254 Ditzingen, Germany","{'latitude': 48.837721, 'longitude': 9.0595881}",Stuttgart
ChIJC8KZO3jamUcRCj6yXBq6IpA,"{'text': 'Sportrestaurant Neuwirtshaus', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Neuwirtshausstraße 199A, 70439 Stuttgart, Germany","{'latitude': 48.8390722, 'longitude': 9.139325399999999}",Stuttgart
ChIJez0UQSPbmUcRDsNALmwO6aU,"{'text': 'Restaurant FreCla', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Neuwirtshausstraße 8, 70439 Stuttgart, Germany","{'latitude': 48.8353299, 'longitude': 9.1386678}",Stuttgart
ChIJxUnOAn_amUcR7gkPHPs89Eg,"{'text': 'Il Punto', 'languageCode': 'de'}","['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wollinstraße 6, 70439 Stuttgart, Germany","{'latitude': 48.8379109, 'longitude': 9.1476671}",Stuttgart
ChIJAQBQCw_FmUcRZHHZrUWhGAs,"{'text': 'Ruhani Pizzeria & Lieferservice', 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schwieberdinger Str. 220, 70435 Stuttgart, Germany","{'latitude': 48.8419605, 'longitude': 9.139206399999999}",Stuttgart
ChIJy3F-eHjamUcRe_-XM_l7prw,"{'text': 'Restaurant Alte Hofkammer', 'languageCode': 'de'}","['event_venue', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schwieberdinger Str. 198, 70435 Stuttgart, Germany","{'latitude': 48.840573, 'longitude': 9.141468999999999}",Stuttgart
ChIJZW55eHjamUcRhjBw9GMHrxI,"{'text': 'Hotel Neuwirtshaus', 'languageCode': 'en'}","['hotel', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",hotel,"{'text': 'Hotel', 'languageCode': 'en'}",OPERATIONAL,,"Schwieberdinger Str. 198, 70435 Stuttgart, Germany","{'latitude': 48.8405677, 'longitude': 9.1414832}",Stuttgart
ChIJi63cq3_amUcRRnPCNxTeP94,"{'text': 'BIG BABA’s Kebabhouse ( Das Original )', 'languageCode': 'de'}","['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wollinstraße 4, 70439 Stuttgart, Germany","{'latitude': 48.8376192, 'longitude': 9.1477217}",Stuttgart
ChIJjejuA3_amUcR9eMOUpfu4HU,"{'text': ""McDonald's"", 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant,"{'text': 'Fast food restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Wollinstraße 6, 70439 Stuttgart, Germany","{'latitude': 48.838113, 'longitude': 9.1474501}",Stuttgart
ChIJT02_mCnpC0ERIHaek0vajOo,"{'text': 'Ristorante Franca e Franco', 'languageCode': 'de'}","['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Marconistraße 25, 70435 Stuttgart, Germany","{'latitude': 48.832155300000004, 'longitude': 9.1575556}",Stuttgart
ChIJRWjn-YDamUcRFJH6BUm535E,"{'text': 'Christophorus', 'languageCode': 'de'}","['restaurant', 'steak_house', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Porsche Museum, Porscheplatz 5, 70435 Stuttgart, Germany","{'latitude': 48.834319, 'longitude': 9.151933999999999}",Stuttgart
ChIJ56JXr0_bmUcRbi_LPFHIX4o,"{'text': 'Gästecasino Porsche AG', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Schwieberdinger Str. 130D, 70435 Stuttgart, Germany","{'latitude': 48.8356712, 'longitude': 9.1514049}",Stuttgart
ChIJreu5M4famUcR-DySE7l6mPc,"{'text': 'Boxenstopp STUTTGART', 'languageCode': 'en'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Porscheplatz 1, 70435 Stuttgart, Germany","{'latitude': 48.8354128, 'longitude': 9.1519055}",Stuttgart
ChIJBbsCvIbamUcR_JsK-KMn2L4,"{'text': 'Siegel Backkultur - 711', 'languageCode': 'de'}","['bakery', 'breakfast_restaurant', 'coffee_shop', 'cafe', 'dessert_shop', 'confectionery', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",bakery,"{'text': 'Bakery', 'languageCode': 'en'}",OPERATIONAL,,"Schwieberdinger Str. 115, 70435 Stuttgart, Germany","{'latitude': 48.8333333, 'longitude': 9.1547222}",Stuttgart
ChIJHSR224PamUcRhMDmlM6zVc8,"{'text': ""Udo's Imbiss"", 'languageCode': 'de'}","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Strohgäustraße 22, 70435 Stuttgart, Germany","{'latitude': 48.8360926, 'longitude': 9.1573237}",Stuttgart
ChIJkWCCk4PamUcRMQzcX_cm1qc,"{'text': 'Katz der bäcker GmbH', 'languageCode': 'de'}","['bakery', 'breakfast_restaurant', 'restaurant', 'point_of_interest', 'food_store', 'food', 'store', 'establishment']",bakery,"{'text': 'Bakery', 'languageCode': 'en'}",OPERATIONAL,,"Adestraße 30, 70435 Stuttgart, Germany","{'latitude': 48.834684499999995, 'longitude': 9.1585096}",Stuttgart
ChIJE9xKY5vamUcRKSxltvsVTbU,"{'text': 'Café Restaurant Imigrante', 'languageCode': 'de'}","['restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 13, 70435 Stuttgart, Germany","{'latitude': 48.833326899999996, 'longitude': 9.164811199999999}",Stuttgart
ChIJSbmAadjbmUcRqODi6j13gm0,"{'text': '东方明珠Hunan Restaurant + Asia Markt', 'languageCode': 'de'}","['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",chinese_restaurant,"{'text': 'Chinese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 45, 70435 Stuttgart, Germany","{'latitude': 48.8354868, 'longitude': 9.163043}",Stuttgart
ChIJfb-Rx9nFmUcR5dzTyqwMM3A,"{'text': ""bu 'n' do (Burger & HotDogs)"", 'languageCode': 'en'}","['hamburger_restaurant', 'american_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",hamburger_restaurant,"{'text': 'Hamburger restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Strohgäustraße 10, 70435 Stuttgart, Germany","{'latitude': 48.836485700000004, 'longitude': 9.1597556}",Stuttgart
ChIJraK7C6LamUcRIJ4twsKcgmI,"{'text': ""Chen's Cooking Wok & Grill Restaurant"", 'languageCode': 'de'}","['asian_restaurant', 'chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",asian_restaurant,"{'text': 'Asian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 45, 70435 Stuttgart, Germany","{'latitude': 48.8356018, 'longitude': 9.1632337}",Stuttgart
ChIJfXD32qHamUcRsGMJQgC8lco,"{'text': 'Los Locos Latinos Argentinische Steakhouse', 'languageCode': 'de'}","['steak_house', 'restaurant', 'food', 'point_of_interest', 'establishment']",steak_house,"{'text': 'Steak house', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 70, 70435 Stuttgart, Germany","{'latitude': 48.836622999999996, 'longitude': 9.163045}",Stuttgart
ChIJiwzNouDbmUcR295Z18lIQFU,"{'text': 'Mamma Maria Zuffenhausen lieferservice', 'languageCode': 'de'}","['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 88, 70435 Stuttgart, Germany","{'latitude': 48.8374804, 'longitude': 9.1622056}",Stuttgart
ChIJLwI4v5TbmUcRMXUXWFdiWdI,"{'text': 'Inspektor Ćevap', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Stammheimer Str. 74, 70435 Stuttgart, Germany","{'latitude': 48.836811499999996, 'longitude': 9.1629094}",Stuttgart
ChIJb5B-dYrbmUcR7R8qsvsDiRQ,"{'text': 'Que Viet Restaurant', 'languageCode': 'de'}","['vietnamese_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",vietnamese_restaurant,"{'text': 'Vietnamese restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ludwigsburger Str. 149, 70435 Stuttgart, Germany","{'latitude': 48.8331934, 'longitude': 9.174792499999999}",Stuttgart
ChIJD0I0YlDbmUcR_2pgdFoL8F0,"{'text': 'Riganato', 'languageCode': 'en'}","['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",greek_restaurant,"{'text': 'Greek restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Zabergäustraße 73, 70435 Stuttgart, Germany","{'latitude': 48.8359139, 'longitude': 9.1696261}",Stuttgart
ChIJAf5Bs8HbmUcRkdXTRY11zDM,"{'text': 'La Sicilia in bocca', 'languageCode': 'de'}","['pizza_restaurant', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Zabergäustraße 9, 70435 Stuttgart, Germany","{'latitude': 48.8343989, 'longitude': 9.1762348}",Stuttgart
ChIJvYB3XJ_amUcR5cEVMHFQ0ao,"{'text': 'Yuoki Restaurant', 'languageCode': 'de'}","['sushi_restaurant', 'asian_restaurant', 'bar_and_grill', 'japanese_restaurant', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",sushi_restaurant,"{'text': 'Sushi restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ludwigsburger Str. 159, 70435 Stuttgart, Germany","{'latitude': 48.8336967, 'longitude': 9.1749495}",Stuttgart
ChIJj6RTWpnamUcR6m-zRkwIpmY,"{'text': 'Kebap und Döner Arzum', 'languageCode': 'de'}","['turkish_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",turkish_restaurant,"{'text': 'Turkish restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Unterländer Str. 60, 70435 Stuttgart, Germany","{'latitude': 48.83247660000001, 'longitude': 9.1691711}",Stuttgart
ChIJYV2KX2zbmUcRuISgmwN3xjY,"{'text': 'Palmyra', 'languageCode': 'en'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Unterländer Str. 59, 70435 Stuttgart, Germany","{'latitude': 48.8322643, 'longitude': 9.169433399999999}",Stuttgart
ChIJc_N8xJjamUcR3DVO8qFJf8I,"{'text': 'Asia-Imbiss VAN', 'languageCode': 'de'}","['meal_takeaway', 'thai_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Unterländer Str. 20, 70435 Stuttgart, Germany","{'latitude': 48.8320363, 'longitude': 9.1727189}",Stuttgart
ChIJFamXPJnamUcRmoFXekf3O9w,"{'text': 'EFSANE Kebap & Grillhouse', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Unterländer Str. 47, 70435 Stuttgart, Germany","{'latitude': 48.832097999999995, 'longitude': 9.1707301}",Stuttgart
ChIJ8Xluvp7amUcRoOpHg_wGtZ4,"{'text': 'Pizza Express Zuffenhausen Pizzaservice', 'languageCode': 'de'}","['pizza_restaurant', 'fast_food_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",pizza_restaurant,"{'text': 'Pizza restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kirchtalstraße 29, 70435 Stuttgart, Germany","{'latitude': 48.8343158, 'longitude': 9.1703523}",Stuttgart
ChIJS_hF25jamUcRX4O8hAZnNMo,"{'text': 'Ali Baba Döner', 'languageCode': 'de'}","['meal_takeaway', 'fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",meal_takeaway,"{'text': 'Takeout restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Unterländer Str. 26, 70435 Stuttgart, Germany","{'latitude': 48.8320734, 'longitude': 9.172396299999999}",Stuttgart
ChIJf15jrwbbmUcRJHYsJnkkkoQ,"{'text': 'Seoul Express', 'languageCode': 'en'}","['korean_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",korean_restaurant,"{'text': 'Korean restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Kirchtalstraße 3, 70435 Stuttgart, Germany","{'latitude': 48.832800899999995, 'longitude': 9.1696399}",Stuttgart
ChIJ5cElt57amUcRYJ8gV5-6r_s,"{'text': 'Gaststätte Kirchtal', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Markgröninger Str. 46, 70435 Stuttgart, Germany","{'latitude': 48.8336623, 'longitude': 9.1700842}",Stuttgart
ChIJzwMJeFjbmUcRDsTIU8f9KFs,"{'text': 'Yumiii', 'languageCode': 'de'}","['fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",fast_food_restaurant,"{'text': 'Fast food restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Ludwigsburger Str. 211, 70435 Stuttgart, Germany","{'latitude': 48.8369238, 'longitude': 9.1749408}",Stuttgart
ChIJJeWo7qvbmUcRSAVr8RAltws,"{'text': 'Il Giardino', 'languageCode': 'it'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Hohlgraben Gewann 1, 70437 Stuttgart, Germany","{'latitude': 48.8359306, 'longitude': 9.1878057}",Stuttgart
ChIJu6U4BgvQmUcRDDRPXEBCbac,"{'text': 'Hummelgraben', 'languageCode': 'de'}","['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",italian_restaurant,"{'text': 'Italian restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Grund 1, 70435 Stuttgart, Germany","{'latitude': 48.8404209, 'longitude': 9.1803577}",Stuttgart
ChIJsTHIcKbamUcRqU7csRfdeko,"{'text': 'Schnitzelhaus Post', 'languageCode': 'de'}","['restaurant', 'point_of_interest', 'food', 'establishment']",restaurant,"{'text': 'Restaurant', 'languageCode': 'en'}",OPERATIONAL,,"Sontheimer Str. 6, 70437 Stuttgart, Germany","{'latitude': 48.8322753, 'longitude': 9.185464}",Stuttgart
