restaurant_id,city_id,name,primary_type,types,business_status,pure_service_area,address,lat_value,long_value
ChIJBbJOz_vBl0cR2aMih7z-_rI,5,Yami Sushi,japanese_restaurant,"['japanese_restaurant', 'food_delivery', 'asian_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Heinrich-Fuchs-Straße 100, 69126 Heidelberg, Germany",49.3795468,8.677241
ChIJGVzI-ZfAl0cRisJcK0EKpwQ,5,Ristorante Pizzeria Amici mit Abholung,restaurant,"['restaurant', 'pizza_restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Erlenweg 22, 69124 Heidelberg, Germany",49.375907999999995,8.6768216
ChIJAUZrOQfBl0cRlY3Cxh2MvTs,5,Heimway chinesisches Restaurant 当归中餐厅,chinese_restaurant,"['chinese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Hardtstraße 55, 69124 Heidelberg, Germany",49.3798264,8.6751879
ChIJ5SaUT7zAl0cRwBytQZciqXo,5,Restaurant DUFKE,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Odenwaldstraße 39, 69124 Heidelberg, Germany",49.379285499999995,8.673186
ChIJV9rvkqnBl0cR_njPrQ_6afo,5,Café Kolbez,cafe,"['cafe', 'coffee_shop', 'brunch_restaurant', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Kolbenzeil 29, 69126 Heidelberg, Germany",49.374399100000005,8.6828223
ChIJ05Do6aLBl0cR_x1xs6TEL2Q,5,Texas Smoke Guerilla,barbecue_restaurant,"['barbecue_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Hardtstraße 96/1, 69124 Heidelberg, Germany",49.3745268,8.673995099999999
ChIJRUQ5P2jBl0cRY_YFgsWP0d4,5,"""DER KLEINE GRIECHE""(AUTHENTIC GREEK STREETFOOD) ""FOODTRUCK"" (HEIDELBERG\'S FIRST AUTHENTIC GREEK FOODTRUCK)",fast_food_restaurant,"['fast_food_restaurant', 'greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Heinrich-Fuchs-Straße 106, 69126 Heidelberg, Germany",49.379528699999995,8.6766179
ChIJ7aVpbI7Al0cRO3Cq-IYv9eo,5,illegally tasty,restaurant,"['restaurant', 'cafe', 'korean_restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 58, 69126 Heidelberg, Germany",49.378864899999996,8.6918014
ChIJr8j1ZY7Al0cRCRlzcHfdw_s,5,Roter Ochsen Heidelberg-Rohrbach,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 55, 69126 Heidelberg, Germany",49.378792,8.692397
ChIJ-wiQoZHAl0cRKG1q4QUWEpk,5,Baan Thai Restaurant,thai_restaurant,"['thai_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Max-Joseph-Straße 1, 69126 Heidelberg, Germany",49.3785829,8.6867836
ChIJpTsS3lHBl0cR8KoOyVjXLzo,5,Madras Mania Restaurant,indian_restaurant,"['indian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Herrenwiesenstraße 2/1, 69126 Heidelberg, Germany",49.3797369,8.6903109
ChIJLZzzbY7Al0cRVHw1wB0HZI8,5,Il Gambero Rosso inh Loredana,italian_restaurant,"['italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 45, 69126 Heidelberg, Germany",49.3790238,8.6919615
ChIJldJaeavBl0cRmOqe3Ueqwy8,5,Adriatic Seven,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 82, 69126 Heidelberg, Germany",49.3810605,8.6888565
ChIJJ6fY_ZHAl0cRwlakjHPusyQ,5,Restaurant Die Maske Afrikas,restaurant,"['african_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 35, 69126 Heidelberg, Germany",49.3793298,8.6911072
ChIJD88dmJHAl0cRsH1pC71ZtGk,5,Pizza Pronta,pizza_restaurant,"['pizza_restaurant', 'meal_delivery', 'food_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 99, 69126 Heidelberg, Germany",49.378853,8.6875535
ChIJ5cmeGX7Bl0cRixJ2WN1e7PA,5,Taif‘s,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 52, 69126 Heidelberg, Germany",49.3791452,8.691111
ChIJBz2y947Al0cR9BZlNj8SqTM,5,Linde Restaurant,restaurant,"['restaurant', 'wedding_venue', 'event_venue', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bierhelderweg 2, 69126 Heidelberg, Germany",49.3778357,8.693022599999999
ChIJt65NgpHAl0cRFqEgiI8B5jw,5,Leone D'oro Hotel und Italienisches Rstaurant,italian_restaurant,"['italian_restaurant', 'hotel', 'lodging', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 95, 69126 Heidelberg, Germany",49.3796229,8.6874819
ChIJ22F5a5LAl0cR298PpyiR6pw,5,Indian Palace Heidelberg,restaurant,"['restaurant', 'indian_restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 74, 69126 Heidelberg, Germany",49.381327999999996,8.689439
ChIJ7yAeipHAl0cRF58_4bu0neQ,5,Domino's Pizza Heidelberg Süd,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 8, 69126 Heidelberg, Germany",49.379899900000005,8.6882703
ChIJZe-aL5LAl0cRp9537DBpka8,5,City Kebap,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 94, 69126 Heidelberg, Germany",49.3804807,8.6879118
ChIJ_TdthJHAl0cRmmOoH34kHmM,5,Gasthaus Zum Löwen,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 95, 69126 Heidelberg, Germany",49.379616999999996,8.6874449
ChIJ6SdMaqrBl0cRE5lporky9fI,5,Cafeteria,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Röntgenstraße 1, 69126 Heidelberg, Germany",49.3773264,8.6900897
ChIJ3wHMxXvBl0cR2J1I5vLur1E,5,NatnaBuna coffee culture,brunch_restaurant,"['brunch_restaurant', 'breakfast_restaurant', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 54, 69126 Heidelberg, Germany",49.379082499999996,8.691232
ChIJgYDKJZLAl0cR0PE9KRVS1Bg,5,Bäckerei Riegler GmbH,bakery,"['bakery', 'breakfast_restaurant', 'dessert_shop', 'confectionery', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Karlsruher Str. 89, 69126 Heidelberg, Germany",49.3803687,8.6882323
ChIJZXPTlnXBl0cRr_gOq1zFUUA,5,Boxberg Kebap & Pizza Haus,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Boxbergring 14A, 69126 Heidelberg, Germany",49.3741561,8.703066999999999
ChIJ7UDEio7Al0cRs2oa6ZxmMDQ,5,Traube Rohrbach,restaurant,"['restaurant', 'catering_service', 'bakery', 'food_delivery', 'fine_dining_restaurant', 'dessert_shop', 'confectionery', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Rathausstraße 75, 69126 Heidelberg, Germany",49.3783676,8.693289199999999
ChIJRYQ_9o7Al0cRz-uwoq7DKAA,5,Bodega Don Jamón,spanish_restaurant,"['spanish_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Bierhelderweg 4, 69126 Heidelberg, Germany",49.377815999999996,8.6932106
ChIJjx7yJ2PAl0cRjhAUeGF6deY,5,Restaurant Delphi,greek_restaurant,"['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Boxbergring 51, 69126 Heidelberg, Germany",49.374340499999995,8.704852899999999
ChIJY1LBE7zql0cRB4l5hLDy_JE,5,Landgasthaus zur Krone,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schulstraße 14, 69151 Neckargemünd, Germany",49.374519799999995,8.7716455
ChIJUb9AkLvql0cRjdOCQ3xDXtI,5,Landgasthof zum Rössl,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Heidelberger Str. 15, 69151 Neckargemünd, Germany",49.373054499999995,8.7701888
ChIJJaCK8fTHl0cRcfLM7aAA6RU,5,1994 Eatery Asian Cuisine,restaurant,"['restaurant', 'sushi_restaurant', 'asian_restaurant', 'japanese_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Friedrichstraße 6, 68723 Schwetzingen, Germany",49.383956399999995,8.5745328
ChIJixf5w-zHl0cRnOt3CJHxFDA,5,Western Saloon OLD TOWN Schwetzingen,american_restaurant,"['american_restaurant', 'steak_house', 'hamburger_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Heidelberger Str. 14, 68723 Schwetzingen, Germany",49.386961299999996,8.5747882
ChIJtYZt8dPHl0cR4Il-1M9zhO4,5,Michiko Sushi & Vietfusion Restaurant,asian_restaurant,"['asian_restaurant', 'sushi_restaurant', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 13, 68723 Schwetzingen, Germany",49.384880599999995,8.575336799999999
ChIJbSz30OzHl0cR6ZVCQELWYmc,5,Trattoria Pizzeria Da Toni,pizza_restaurant,"['pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Herzogstraße 29, 68723 Schwetzingen, Germany",49.386359999999996,8.57507
ChIJdwKsWY3Hl0cRdJNzI9fKKd8,5,China Wok,chinese_restaurant,"['chinese_restaurant', 'sushi_restaurant', 'meal_delivery', 'food_delivery', 'japanese_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Clementine-Bassermann-Straße 15, 68723 Schwetzingen, Germany",49.3830556,8.5755556
ChIJO46AR-3Hl0cRWp1KgtXq6I4,5,Quadrato Schwetzingen,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 5, 68723 Schwetzingen, Germany",49.3846762,8.574324299999999
ChIJuQds4OzHl0cRYYcGrS1jG10,5,Havana Española,restaurant,"['restaurant', 'spanish_restaurant', 'mexican_restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mannheimer Str. 26, 68723 Schwetzingen, Germany",49.38608,8.57396
ChIJN4eok3jHl0cR6vfZdxh6EBE,5,Walzwerk Cafe,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 1, 68723 Schwetzingen, Germany",49.3847115,8.5736188
ChIJS3X6Q-3Hl0cRl-Ube6OkVMU,5,Zum Grünen Baum,restaurant,"['restaurant', 'event_venue', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 2, 68723 Schwetzingen, Germany",49.384318099999994,8.573788799999999
ChIJ10umcGXHl0cROi3tQzRq1nU,5,"Restaurant Neos, Karavasilis GmbH",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schloßpl. 6, 68723 Schwetzingen, Germany",49.384009999999996,8.57344
ChIJZ7Ejn5CdDEERIhv8nZ9a9OE,5,Aposto Schwetzingen,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schloßpl. 7, 68723 Schwetzingen, Germany",49.3840327,8.5733395
ChIJh7gxIu3Hl0cR-KbKoiWJHK0,5,Thai-Imbiss Sawasdee,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mannheimer Str. 15, 68723 Schwetzingen, Germany",49.3856079,8.5738599
ChIJ0WSPJO3Hl0cRKWm-3qk9RSw,5,Vitaminküche 1,restaurant,"['vegetarian_restaurant', 'fast_food_restaurant', 'pizza_restaurant', 'turkish_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mannheimer Str. 8, 68723 Schwetzingen, Germany",49.38545,8.5743
ChIJz0Fo75LHl0cRGG_nt5bcyA0,5,Schwetzinger Kebap Haus,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 31A, 68723 Schwetzingen, Germany",49.385068499999996,8.5774446
ChIJsXDVUN3Hl0cRzrVHLo19kH0,5,Shindo's Schwetzingen,meal_takeaway,"['hamburger_restaurant', 'american_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Scheffelstraße 17, 68723 Schwetzingen, Germany",49.3835163,8.580504099999999
ChIJH2f5UgDHl0cROsIM4QtGliw,5,Dönerwerk Schwetzingen,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kurfürstenstraße 18, 68723 Schwetzingen, Germany",49.3853183,8.581219299999999
ChIJ1zxe6P_Hl0cR2nqrOEl_VpU,5,Asia Dang,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 33, 68723 Schwetzingen, Germany",49.3852955,8.5775665
ChIJzRTP_-rHl0cRKNe9jCeNxZ4,5,Hotel Berlin,hotel,"['hotel', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Liselottestraße 22, 68723 Schwetzingen, Germany",49.3911382,8.5741234
ChIJWx5EOu3Hl0cR9oB5UF4BNFQ,5,Welde Brauhaus,bar,"['wedding_venue', 'event_venue', 'restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mannheimer Str. 2, 68723 Schwetzingen, Germany",49.385134,8.574397099999999
ChIJTUiqw5LHl0cRvTfkxN4NBYU,5,Café Leisinger,cafe,"['cafe', 'breakfast_restaurant', 'coffee_shop', 'grocery_store', 'food_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",OPERATIONAL,,"Carl-Theodor-Straße 25, 68723 Schwetzingen, Germany",49.384955299999994,8.5767398
ChIJ3zGcIpjHl0cRUDL4SVfDOng,5,Asia Imbiss,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schwetzinger Str. 54, 68723 Plankstadt, Germany",49.3911431,8.5907698
ChIJ6xlH_4jHl0cRJ3Fboj1nv6Y,5,ASV Clubhaus,greek_restaurant,"['greek_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Hermann-Wittmann-Straße 2, 69214 Eppelheim, Germany",49.3904408,8.6284306
ChIJsRLfpEDHl0cRSWDOvd7HzjI,5,"Grill-Restaurant AKIS ""Zum Schützenhaus""",greek_restaurant,"['greek_restaurant', 'mediterranean_restaurant', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rudolf-Wild-Straße 135, 69214 Eppelheim, Germany",49.3886111,8.6336111
ChIJvQ8lY8nAl0cRxNgiPmLp3XQ,5,Restaurant Athen,greek_restaurant,"['greek_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Oftersheimer Weg 3, 69124 Heidelberg, Germany",49.389295,8.6590505
ChIJNfNmHrfAl0cR95NK0f8HTcs,5,Trattoria Vecchia Bari,italian_restaurant,"['italian_restaurant', 'pizza_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Pleikartsförster Str. 95, 69124 Heidelberg, Germany",49.383449999999996,8.6624
ChIJzQduHrbAl0cRLFYSgeskjOk,5,Galerie,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Pleikartsförster Str. 101, 69124 Heidelberg, Germany",49.38701,8.66136
ChIJRzloc7nAl0cRaeTRafupLBc,5,Zur Scheune,bar,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Albert-Fritz-Straße 44, 69124 Heidelberg, Germany",49.382628,8.668827499999999
ChIJ3bqQ29TBl0cRzvp0eiEx-ZI,5,Restaurant Makedonia Heidelberg,barbecue_restaurant,"['barbecue_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Pleikartsförster Str. 130, 69124 Heidelberg, Germany",49.387647,8.6646222
ChIJGSETUV_Bl0cRTB3wWasyBaA,5,Stettiner Klause,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Stettiner Str. 21, 69124 Heidelberg, Germany",49.386460299999996,8.6695761
ChIJpT0nqLfAl0cRyNgZ34mLUvo,5,Liberty's Pizza,pizza_restaurant,"['pizza_restaurant', 'meal_delivery', 'food_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Pleikartsförster Str. 98, 69124 Heidelberg, Germany",49.384458599999995,8.663180299999999
ChIJczcUMbjAl0cRlEvIRIazcPI,5,SOFRA DÖNER & PIZZA Heidelberg Kirchheim,restaurant,"['fast_food_restaurant', 'pizza_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Breslauer Str. 29, 69124 Heidelberg, Germany",49.3846133,8.6667445
ChIJO8ylPMLAl0cRCdqtwKOMAdU,5,Gaststätte Kirchheimer Loch - Heidelberg,restaurant,"['restaurant', 'greek_restaurant', 'vegetarian_restaurant', 'event_venue', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Schrebergartenweg 1, 69126 Heidelberg, Germany",49.3916288,8.6790636
ChIJQSRi4w3Bl0cRa3vmhQbsZaQ,5,Deli am Markt,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rohrbach-West, 69126 Heidelberg, Germany",49.3835767,8.6785994
ChIJlYb7FpXAl0cRQzYsFjRbTL4,5,Hakims Imbiss- und Steakhaus,meal_takeaway,"['fast_food_restaurant', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Sickingenstraße 36, 69126 Heidelberg, Germany",49.3843646,8.6802605
ChIJYTZ40-3Al0cRxId9y6slwJI,5,Restaurant Giardino,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rohrbacher Str. 166, 69126 Heidelberg, Germany",49.389589699999995,8.6900599
ChIJV1j9ATzBl0cRam_mSQwWyrY,5,NiVe Pizzeria Moderna,restaurant,"['restaurant', 'italian_restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rheinstraße 25, 69126 Heidelberg, Germany",49.38977,8.68492
ChIJCT2SZizBl0cR8RFVAse3HT0,5,Isstanbul,restaurant,"['restaurant', 'vegan_restaurant', 'vegetarian_restaurant', 'turkish_restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Rheinstraße 27, 69126 Heidelberg, Germany",49.389782999999994,8.6856227
ChIJR0HolcrBl0cR5FuijQkQ_Ic,5,Bistro julius',restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Mark-Twain-Straße 1, 69126 Heidelberg, Germany",49.3907458,8.6837763
ChIJ2-ytkPXAl0cRilJ9U-EgmCc,5,Bierhelderhof GbR Gutsschänke,restaurant,"['restaurant', 'hiking_area', 'park', 'sports_activity_location', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Bierhelderhofweg 1, 69117 Heidelberg, Germany",49.3866667,8.703888899999999
ChIJ-UplOjnAl0cRby36KxKDMWk,5,Alter Kohlhof,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kohlhof 5, 69117 Heidelberg, Germany",49.387264099999996,8.735788399999999
ChIJM0_LMDnAl0cR052mxJhBtR0,5,Oben Restaurant,fine_dining_restaurant,"['fine_dining_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Kohlhöferweg 5, 69117 Heidelberg, Germany",49.387233699999996,8.735806799999999
ChIJvVHoIcjEl0cRbhtgdf5IBIk,5,Ristorante im Schützenhaus La Cucina Italiana,italian_restaurant,"['italian_restaurant', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"31, Schützenhausstraße, 69151 Neckargemünd, Germany",49.391319,8.7877197
ChIJlcUxN7_Hl0cRLSRpQ3rprEQ,5,Kleiner Plänkschter,restaurant,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Jahnstraße 25, 68723 Plankstadt, Germany",49.3978629,8.5805292
ChIJNYuvyKrHl0cRgz7uOQY5ajQ,5,Restaurant Wintergarten,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Jahnstraße 28, 68723 Plankstadt, Germany",49.398721699999996,8.579460599999999
ChIJo-oXhMfHl0cRcs1GbJBHALY,5,Reina Döner,meal_takeaway,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Gewerbering 2, 68723 Plankstadt, Germany",49.401287499999995,8.5798334
ChIJQ3fmocfHl0cR8sqYa-MzymE,5,Weldegarten,bar,"['wedding_venue', 'event_venue', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Brauereistraße 1, 68723 Plankstadt, Germany",49.4012756,8.5785264
ChIJhz6bSFTHl0cR0WU62bFtuYE,5,Taverna Meteora,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Raingewann 2, 68723 Plankstadt, Germany",49.401039399999995,8.5894984
ChIJa66XnzXHl0cRnGOYR4CGNp8,5,La Vite Plankstadt,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Jahnstraße 8, 68723 Plankstadt, Germany",49.39703420000001,8.5874489
ChIJjf6367zHl0cRvGnJW1VbYbs,5,Restaurant zum Vogelpark,restaurant,"['restaurant', 'pizza_restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Jahnstraße 8, 68723 Plankstadt, Germany",49.3969504,8.5874093
ChIJ33ZVxrzHl0cRSBK1x9ZigTE,5,Restaurant Eviva,greek_restaurant,"['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Jahnstraße 4, 68723 Plankstadt, Germany",49.396542,8.589993
ChIJCffumbvHl0cR51utTXVqbvY,5,Restaurant Dionysos - Zur Gartenlaube,greek_restaurant,"['greek_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Neurott 12, 68723 Plankstadt, Germany",49.3986965,8.588478300000002
ChIJu2jGP3DHl0cRHz6MCHds0Og,5,ANKA Plankstadt,restaurant,"['restaurant', 'cafe', 'korean_restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Schwetzinger Str. 29-31, 68723 Plankstadt, Germany",49.392128,8.594424799999999
ChIJtyVT9aLHl0cRkS8csZL6bN8,5,Pizzeria il Gusto,pizza_restaurant,"['pizza_restaurant', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Wilhelmstraße 9, 68723 Plankstadt, Germany",49.3934685,8.594123699999999
ChIJP3PzC6PHl0cRSNgXqBpxEHY,5,Bäckerei-Konditorei Emil Leisinger,bakery,"['bakery', 'grocery_store', 'coffee_shop', 'cafe', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Leopoldstraße 36, 68723 Plankstadt, Germany",49.395717999999995,8.5943759
ChIJib91MNfHl0cRg1G0_sYojMs,5,Bäcker Görtz,bakery,"['bakery', 'breakfast_restaurant', 'cafe', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Luisenstraße 1, 68723 Plankstadt, Germany",49.3924607,8.5947871
ChIJFZZybaLHl0cRafqpWWWfmQw,5,Yasmin's 1 Döner & Pizza,turkish_restaurant,"['turkish_restaurant', 'fast_food_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Schwetzinger Str. 20, 68723 Plankstadt, Germany",49.392765999999995,8.5953208
ChIJQbk_Xg3Hl0cR668vSaIwVKg,5,Stephan's Restaurant,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,"Birkighöfe 6, 69214 Eppelheim, Germany",49.3918405,8.6158439
ChIJA0v9bhfHl0cR93RjEv9BbHU,5,Badisches Gasthaus zum Goldenen Löwen,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Hauptstraße 139, 69214 Eppelheim, Germany",49.3990132,8.627181799999999
ChIJbdIz8xfHl0cRBZf0mzpQu4E,5,Gasthaus Adler Eppelheim,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Rudolf-Wild-Straße 8, 69214 Eppelheim, Germany",49.399378299999995,8.6298322
ChIJ1RcXbBjHl0cREP_prLIydVY,5,City Pizza & Kebap,turkish_restaurant,"['turkish_restaurant', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Hauptstraße 63, 69214 Eppelheim, Germany",49.4011597,8.630846499999999
ChIJQZ7w-bLHl0cR0trBsz9sB98,5,JEVER BAR & RESTAURANT,bar,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Scheffelstraße 12, 69214 Eppelheim, Germany",49.4000509,8.6305972
ChIJ6RD0rRfHl0cRwsQFlw0Yfi0,5,Pizzeria Piccobello,meal_delivery,"['catering_service', 'pizza_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Friedrich-Ebert-Straße 33, 69214 Eppelheim, Germany",49.3991226,8.628669499999999
ChIJMdZMEurHl0cRiU6gHu4bLgo,5,Eiscafé Ricci,ice_cream_shop,"['ice_cream_shop', 'dessert_shop', 'confectionery', 'restaurant', 'point_of_interest', 'food_store', 'store', 'food', 'establishment']",OPERATIONAL,,"Scheffelstraße 2, 69214 Eppelheim, Germany",49.4010128,8.6308242
ChIJu0q4liLHl0cRRYVdIDiWeiY,5,Rapido Pizza Eppelheim,meal_delivery,"['pizza_restaurant', 'meal_delivery', 'food_delivery', 'meal_takeaway', 'italian_restaurant', 'restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Blumenstraße 6, 69214 Eppelheim, Germany",49.3998651,8.628886699999999
ChIJEcvKGxjHl0cRjGT2OhKcRvs,5,Zum Manuel,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,,"Scheffelstraße 12, 69214 Eppelheim, Germany",49.4001365,8.630625799999999
